oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_BP_count	go_BP_intersect_abc
10769	YNL030W	YBR009C	YLL022C	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10770	YNL030W	YBR009C	YLR033W	p	p	1	chromatin organization
10771	YNL030W	YBR009C	YLR141W	p	p	1	chromatin organization
10772	YNL030W	YBR009C	YLR321C	p	p	1	chromatin organization
10773	YNL030W	YBR009C	YLR357W	p	p	1	chromatin organization
10774	YNL030W	YBR009C	YLR399C	p	p	1	chromatin organization
10775	YNL030W	YBR009C	YLR442C	p	p	1	chromatin organization
10776	YNL030W	YBR009C	YLR449W	p	p	4	chromatin organization; histone modification; peptidyl-amino acid modification; protein alkylation
10777	YNL030W	YBR009C	YML069W	p	p	1	chromatin organization
10778	YNL030W	YBR009C	YML102W	p	p	1	chromatin organization
10779	YNL030W	YBR009C	YML127W	p	p	1	chromatin organization
10780	YNL030W	YBR009C	YMR033W	p	p	1	chromatin organization
10781	YNL030W	YBR009C	YMR091C	p	p	1	chromatin organization
10782	YNL030W	YBR009C	YMR127C	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10783	YNL030W	YBR009C	YMR308C	p	p	1	peptidyl-amino acid modification
10784	YNL030W	YBR009C	YNL031C	p	p	3	chromatin organization; meiotic cell cycle; sporulation
10785	YNL030W	YBR009C	YNL206C	p	p	1	chromatin organization
10786	YNL030W	YBR009C	YNL246W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10787	YNL030W	YBR009C	YOR038C	tu	tu	1	chromatin organization
10788	YNL030W	YBR009C	YOR244W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10789	YNL030W	YBR009C	YOR290C	p	p	1	chromatin organization
10790	YNL030W	YBR009C	YOR304W	p	p	1	chromatin organization
10791	YNL030W	YBR009C	YPL001W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10792	YNL030W	YBR009C	YPL016W	p	p	1	chromatin organization
10793	YNL030W	YBR009C	YPL129W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10794	YNL030W	YBR009C	YPR018W	p	p	1	chromatin organization
10795	YNL030W	YBR195C	YBR009C	p	p	1	chromatin organization
10796	YNL030W	YBR195C	YBR010W	p	p	1	chromatin organization
10797	YNL030W	YBR195C	YML102W	p	p	1	chromatin organization
10798	YNL030W	YBR195C	YNL031C	p	p	1	chromatin organization
10799	YNL030W	YBR195C	YNL206C	p	p	1	chromatin organization
10800	YNL030W	YBR195C	YPR018W	p	p	1	chromatin organization
10801	YNL030W	YDR113C	YLL039C	p	p	1	meiotic cell cycle
10802	YNL030W	YJL115W	YBL008W	tu	p	1	chromatin organization
10803	YNL030W	YJL115W	YBR009C	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10804	YNL030W	YJL115W	YBR010W	p	p	1	chromatin organization
10805	YNL030W	YJL115W	YEL056W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10806	YNL030W	YJL115W	YJL168C	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10807	YNL030W	YJL115W	YLL022C	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10808	YNL030W	YJL115W	YLR399C	p	p	1	chromatin organization
10809	YNL030W	YJL115W	YMR127C	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10810	YNL030W	YJL115W	YNL031C	p	p	1	chromatin organization
10811	YNL030W	YJL115W	YOR038C	tu	p	1	chromatin organization
10812	YNL030W	YJL115W	YOR244W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10813	YNL030W	YJL115W	YOR290C	p	p	1	chromatin organization
10814	YNL030W	YJL115W	YPL001W	p	p	3	chromatin organization; histone modification; peptidyl-amino acid modification
10815	YNL031C	YBR010W	YAR002W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10816	YNL031C	YBR010W	YAR003W	p	p	1	chromatin organization
10817	YNL031C	YBR010W	YBL003C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10818	YNL031C	YBR010W	YBL008W	tu	p	1	chromatin organization
10819	YNL031C	YBR010W	YBL008W	tu	tu	1	chromatin organization
10820	YNL031C	YBR010W	YBL052C	p	p	1	chromatin organization
10821	YNL031C	YBR010W	YBR009C	p	p	3	chromatin organization; meiotic cell cycle; sporulation
10822	YNL031C	YBR010W	YBR081C	p	p	1	chromatin organization
10823	YNL031C	YBR010W	YBR089C-A	p	p	1	chromatin organization
10824	YNL031C	YBR010W	YBR175W	p	p	2	chromatin organization; meiotic cell cycle
10825	YNL031C	YBR010W	YBR195C	p	p	1	chromatin organization
10826	YNL031C	YBR010W	YBR198C	p	p	1	chromatin organization
10827	YNL031C	YBR010W	YCL010C	p	p	1	chromatin organization
10828	YNL031C	YBR010W	YDL042C	p	p	1	chromatin organization
10829	YNL031C	YBR010W	YDR099W	p	p	3	cellular response to DNA damage stimulus; meiotic cell cycle; sporulation
10830	YNL031C	YBR010W	YDR176W	p	p	1	chromatin organization
10831	YNL031C	YBR010W	YDR224C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10832	YNL031C	YBR010W	YDR225W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10833	YNL031C	YBR010W	YDR227W	p	p	1	chromatin organization
10834	YNL031C	YBR010W	YDR440W	p	p	4	DNA repair; cellular response to DNA damage stimulus; chromatin organization; meiotic cell cycle
10835	YNL031C	YBR010W	YDR469W	p	p	1	chromatin organization
10836	YNL031C	YBR010W	YER051W	p	p	1	chromatin organization
10837	YNL031C	YBR010W	YER169W	p	p	1	chromatin organization
10838	YNL031C	YBR010W	YFL024C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10839	YNL031C	YBR010W	YFR037C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10840	YNL031C	YBR010W	YGL066W	p	p	1	chromatin organization
10841	YNL031C	YBR010W	YGL150C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10842	YNL031C	YBR010W	YGL207W	p	p	1	chromatin organization
10843	YNL031C	YBR010W	YGR056W	p	p	4	DNA repair; cellular response to DNA damage stimulus; chromatin organization; sporulation
10844	YNL031C	YBR010W	YGR252W	p	p	1	chromatin organization
10845	YNL031C	YBR010W	YGR270W	p	p	1	chromatin organization
10846	YNL031C	YBR010W	YGR275W	p	p	1	chromatin organization
10847	YNL031C	YBR010W	YHR090C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10848	YNL031C	YBR010W	YHR099W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10849	YNL031C	YBR010W	YHR119W	p	p	3	chromatin organization; meiotic cell cycle; sporulation
10850	YNL031C	YBR010W	YIL126W	p	p	4	DNA repair; cellular response to DNA damage stimulus; chromatin organization; meiotic cell cycle
10851	YNL031C	YBR010W	YJL081C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10852	YNL031C	YBR010W	YJL115W	p	p	1	chromatin organization
10853	YNL031C	YBR010W	YJL168C	p	p	3	chromatin organization; meiotic cell cycle; sporulation
10854	YNL031C	YBR010W	YJL176C	p	p	1	chromatin organization
10855	YNL031C	YBR010W	YJR082C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10856	YNL031C	YBR010W	YJR119C	p	p	1	chromatin organization
10857	YNL031C	YBR010W	YKL018W	p	p	1	chromatin organization
10858	YNL031C	YBR010W	YKR008W	p	p	1	chromatin organization
10859	YNL031C	YBR010W	YKR029C	p	p	2	chromatin organization; meiotic cell cycle
10860	YNL031C	YBR010W	YLL002W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10861	YNL031C	YBR010W	YLL022C	p	p	1	chromatin organization
10862	YNL031C	YBR010W	YLR015W	p	p	1	chromatin organization
10863	YNL031C	YBR010W	YLR033W	p	p	1	chromatin organization
10864	YNL031C	YBR010W	YLR141W	p	p	1	chromatin organization
10865	YNL031C	YBR010W	YLR182W	tu	tu	1	meiotic cell cycle
10866	YNL031C	YBR010W	YLR357W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10867	YNL031C	YBR010W	YLR399C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10868	YNL031C	YBR010W	YLR442C	p	p	1	chromatin organization
10869	YNL031C	YBR010W	YLR449W	p	p	1	chromatin organization
10870	YNL031C	YBR010W	YML065W	p	p	1	chromatin organization
10871	YNL031C	YBR010W	YML069W	p	p	1	chromatin organization
10872	YNL031C	YBR010W	YML102W	p	p	1	chromatin organization
10873	YNL031C	YBR010W	YML127W	p	p	1	chromatin organization
10874	YNL031C	YBR010W	YMR033W	p	p	1	chromatin organization
10875	YNL031C	YBR010W	YMR075W	p	p	1	chromatin organization
10876	YNL031C	YBR010W	YMR236W	p	p	1	chromatin organization
10877	YNL031C	YBR010W	YNL030W	p	p	3	chromatin organization; meiotic cell cycle; sporulation
10878	YNL031C	YBR010W	YNL097C	p	p	1	chromatin organization
10879	YNL031C	YBR010W	YNL206C	p	p	1	chromatin organization
10880	YNL031C	YBR010W	YNL246W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10881	YNL031C	YBR010W	YNL330C	p	p	2	chromatin organization; meiotic cell cycle
10882	YNL031C	YBR010W	YOL004W	p	p	4	DNA repair; cellular response to DNA damage stimulus; chromatin organization; meiotic cell cycle
10883	YNL031C	YBR010W	YOL012C	p	p	1	chromatin organization
10884	YNL031C	YBR010W	YOR038C	tu	p	1	chromatin organization
10885	YNL031C	YBR010W	YOR038C	tu	tu	1	chromatin organization
10886	YNL031C	YBR010W	YOR064C	p	p	1	chromatin organization
10887	YNL031C	YBR010W	YOR123C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10888	YNL031C	YBR010W	YOR244W	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10889	YNL031C	YBR010W	YOR290C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10890	YNL031C	YBR010W	YPL016W	p	p	1	chromatin organization
10891	YNL031C	YBR010W	YPL127C	p	p	1	chromatin organization
10892	YNL031C	YBR010W	YPL129W	p	p	1	chromatin organization
10893	YNL031C	YBR010W	YPL138C	p	p	2	chromatin organization; meiotic cell cycle
10894	YNL031C	YBR010W	YPL139C	p	p	2	chromatin organization; meiotic cell cycle
10895	YNL031C	YBR010W	YPL153C	ku	ku	2	DNA repair; cellular response to DNA damage stimulus
10896	YNL031C	YBR010W	YPL153C	ku	p	2	DNA repair; cellular response to DNA damage stimulus
10897	YNL031C	YBR010W	YPL181W	p	p	1	chromatin organization
10898	YNL031C	YBR010W	YPL209C	p	p	1	meiotic cell cycle
10899	YNL031C	YBR010W	YPR018W	p	p	1	chromatin organization
10900	YNL031C	YBR010W	YPR023C	p	p	3	DNA repair; cellular response to DNA damage stimulus; chromatin organization
10901	YNL031C	YBR010W	YPR031W	p	p	1	chromatin organization
10902	YNL031C	YBR202W	YDL042C	p	p	1	chromatin organization
10903	YNL031C	YJL115W	YBL008W	tu	p	1	chromatin organization
10904	YNL031C	YJL115W	YBR009C	p	p	1	chromatin organization
10905	YNL031C	YJL115W	YBR010W	p	p	1	chromatin organization
10906	YNL031C	YJL115W	YEL056W	p	p	1	chromatin organization
10907	YNL031C	YJL115W	YJL168C	p	p	1	chromatin organization
10908	YNL031C	YJL115W	YLL002W	p	p	1	chromatin organization
10909	YNL031C	YJL115W	YLL022C	p	p	1	chromatin organization
10910	YNL031C	YJL115W	YLR399C	p	p	1	chromatin organization
10911	YNL031C	YJL115W	YNL030W	p	p	1	chromatin organization
10912	YNL031C	YJL115W	YOR038C	tu	p	1	chromatin organization
10913	YNL031C	YJL115W	YOR244W	p	p	1	chromatin organization
10914	YNL031C	YJL115W	YOR290C	p	p	1	chromatin organization
10915	YNL031C	YJL115W	YPL001W	p	p	1	chromatin organization
10916	YNL031C	YML102W	YBR009C	p	p	1	chromatin organization
10917	YNL031C	YML102W	YBR010W	p	p	1	chromatin organization
10918	YNL031C	YML102W	YBR195C	p	p	1	chromatin organization
10919	YNL031C	YML102W	YNL030W	p	p	1	chromatin organization
10920	YNL031C	YML102W	YNL206C	p	p	1	chromatin organization
10921	YNL031C	YML102W	YPR018W	p	p	1	chromatin organization
10922	YNL039W	YBR123C	YGR047C	p	p	1	transcription from RNA polymerase III promoter
10923	YNL039W	YDR362C	YGR047C	p	p	1	transcription from RNA polymerase III promoter
10924	YNL041C	YBL050W	YLR026C	p	p	1	Golgi vesicle transport
10925	YNL041C	YDL100C	YLR026C	p	p	1	Golgi vesicle transport
10926	YNL041C	YDR189W	YLR026C	p	p	1	Golgi vesicle transport
10927	YNL041C	YDR484W	YLR262C	p	p	1	Golgi vesicle transport
10928	YNL041C	YER157W	YGL005C	p	p	2	Golgi vesicle transport; protein targeting
10929	YNL041C	YER157W	YGL223C	p	p	2	Golgi vesicle transport; protein targeting
10930	YNL041C	YER157W	YGR120C	p	p	2	Golgi vesicle transport; protein targeting
10931	YNL041C	YER157W	YLR026C	p	p	1	Golgi vesicle transport
10932	YNL041C	YER157W	YML071C	p	p	2	Golgi vesicle transport; protein targeting
10933	YNL041C	YER157W	YNL051W	p	p	2	Golgi vesicle transport; protein targeting
10934	YNL041C	YGR120C	YER157W	p	p	2	Golgi vesicle transport; protein targeting
10935	YNL041C	YGR120C	YGL005C	p	p	2	Golgi vesicle transport; protein targeting
10936	YNL041C	YGR120C	YGL223C	p	p	2	Golgi vesicle transport; protein targeting
10937	YNL041C	YGR120C	YLR026C	p	p	1	Golgi vesicle transport
10938	YNL041C	YGR120C	YML071C	p	p	2	Golgi vesicle transport; protein targeting
10939	YNL041C	YGR120C	YNL051W	p	p	2	Golgi vesicle transport; protein targeting
10940	YNL041C	YKL196C	YER157W	p	p	1	Golgi vesicle transport
10941	YNL041C	YKL196C	YLR026C	p	p	1	Golgi vesicle transport
10942	YNL041C	YLR078C	YLR026C	p	p	1	Golgi vesicle transport
10943	YNL041C	YMR197C	YLR026C	p	p	1	Golgi vesicle transport
10944	YNL044W	YDR484W	YLR262C	p	p	1	Golgi vesicle transport
10945	YNL047C	YIL105C	YBR270C	p	p	1	signaling
10946	YNL047C	YIL105C	YJL058C	p	p	2	cytoskeleton organization; signaling
10947	YNL047C	YIL105C	YKL203C	p	ku	2	cytoskeleton organization; signaling
10948	YNL047C	YIL105C	YKL203C	p	p	2	cytoskeleton organization; signaling
10949	YNL047C	YIL105C	YLR433C	p	p	1	signaling
10950	YNL047C	YIL105C	YMR068W	p	p	2	cytoskeleton organization; signaling
10951	YNL049C	YDR468C	YLR026C	p	p	1	vesicle organization
10952	YNL049C	YFL038C	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10953	YNL049C	YHL031C	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10954	YNL049C	YIL004C	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10955	YNL049C	YIL004C	YPR181C	p	p	2	Golgi vesicle transport; vesicle organization
10956	YNL049C	YIL109C	YDR517W	p	p	1	Golgi vesicle transport
10957	YNL049C	YIL109C	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10958	YNL049C	YIL109C	YPL085W	p	p	2	Golgi vesicle transport; vesicle organization
10959	YNL049C	YIL109C	YPR181C	p	p	2	Golgi vesicle transport; vesicle organization
10960	YNL049C	YKL196C	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10961	YNL049C	YLR026C	YPR181C	p	p	2	Golgi vesicle transport; vesicle organization
10962	YNL049C	YLR078C	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10963	YNL049C	YLR268W	YLR026C	p	p	2	Golgi vesicle transport; vesicle organization
10964	YNL049C	YLR268W	YPR181C	p	p	2	Golgi vesicle transport; vesicle organization
10965	YNL051W	YER157W	YGL005C	p	p	2	Golgi vesicle transport; protein targeting
10966	YNL051W	YER157W	YGL223C	p	p	2	Golgi vesicle transport; protein targeting
10967	YNL051W	YER157W	YGR120C	p	p	2	Golgi vesicle transport; protein targeting
10968	YNL051W	YER157W	YML071C	p	p	2	Golgi vesicle transport; protein targeting
10969	YNL051W	YER157W	YNL041C	p	p	2	Golgi vesicle transport; protein targeting
10970	YNL051W	YER157W	YPR105C	p	p	2	Golgi vesicle transport; protein targeting
10971	YNL051W	YGR120C	YER157W	p	p	2	Golgi vesicle transport; protein targeting
10972	YNL051W	YGR120C	YGL005C	p	p	2	Golgi vesicle transport; protein targeting
10973	YNL051W	YGR120C	YGL223C	p	p	2	Golgi vesicle transport; protein targeting
10974	YNL051W	YGR120C	YML071C	p	p	2	Golgi vesicle transport; protein targeting
10975	YNL051W	YGR120C	YNL041C	p	p	2	Golgi vesicle transport; protein targeting
10976	YNL051W	YGR120C	YPR105C	p	p	2	Golgi vesicle transport; protein targeting
10977	YNL051W	YKL196C	YER157W	p	p	1	Golgi vesicle transport
10978	YNL053W	YDL006W	YGR040W	p	ku	4	conjugation; protein phosphorylation; response to chemical; signaling
10979	YNL053W	YDL006W	YGR040W	p	p	4	conjugation; protein phosphorylation; response to chemical; signaling
10980	YNL053W	YDL006W	YHR030C	ku	ku	3	protein phosphorylation; response to chemical; signaling
10981	YNL053W	YDL006W	YHR030C	p	ku	3	protein phosphorylation; response to chemical; signaling
10982	YNL053W	YDL006W	YJL095W	ku	ku	3	protein phosphorylation; response to chemical; signaling
10983	YNL053W	YDL006W	YJL095W	ku	p	3	protein phosphorylation; response to chemical; signaling
10984	YNL053W	YDL006W	YJL128C	ku	ku	3	protein phosphorylation; regulation of protein modification process; signaling
10985	YNL053W	YDL006W	YJL128C	ku	p	3	protein phosphorylation; regulation of protein modification process; signaling
10986	YNL053W	YER151C	YBL016W	ku	ku	1	regulation of transport
10987	YNL053W	YER151C	YBL016W	p	ku	1	regulation of transport
10988	YNL053W	YMR116C	YHR030C	ku	ku	2	response to chemical; signaling
10989	YNL053W	YMR116C	YHR030C	p	ku	2	response to chemical; signaling
10990	YNL059C	YDL002C	YFL039C	p	p	1	chromatin organization
10991	YNL059C	YDL002C	YGL150C	p	p	1	chromatin organization
10992	YNL059C	YDL002C	YJL081C	p	p	1	chromatin organization
10993	YNL059C	YDL002C	YOR141C	p	p	1	chromatin organization
10994	YNL059C	YDL002C	YPL235W	p	p	1	chromatin organization
10995	YNL059C	YFL013C	YFL039C	p	p	1	chromatin organization
10996	YNL059C	YFL013C	YGL150C	p	p	1	chromatin organization
10997	YNL059C	YFL013C	YJL081C	p	p	1	chromatin organization
10998	YNL061W	YHR088W	YGL111W	p	p	1	ribosomal large subunit biogenesis
10999	YNL061W	YHR088W	YHR066W	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11000	YNL061W	YHR088W	YOL077C	p	p	1	ribosomal large subunit biogenesis
11001	YNL061W	YHR088W	YPR016C	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11002	YNL061W	YKL172W	YHR066W	p	p	1	rRNA processing
11003	YNL061W	YKL172W	YMR229C	p	p	1	rRNA processing
11004	YNL061W	YLL008W	YHR066W	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11005	YNL061W	YLL008W	YOL077C	p	p	1	ribosomal large subunit biogenesis
11006	YNL061W	YLL008W	YPR016C	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11007	YNL061W	YMR290C	YER006W	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11008	YNL061W	YMR290C	YHR066W	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11009	YNL061W	YMR290C	YKL009W	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11010	YNL061W	YMR290C	YMR229C	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11011	YNL061W	YMR290C	YPL093W	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11012	YNL061W	YMR290C	YPR016C	p	p	2	rRNA processing; ribosomal large subunit biogenesis
11013	YNL064C	YCR060W	YPL240C	p	p	1	protein folding
11014	YNL064C	YDL100C	YOL111C	p	p	2	protein targeting; response to chemical
11015	YNL064C	YDR381W	YAL005C	p	p	1	nuclear transport
11016	YNL064C	YHR034C	YPL240C	p	p	1	protein folding
11017	YNL064C	YJR032W	YAL005C	p	p	1	protein folding
11018	YNL064C	YJR032W	YLL026W	p	p	1	protein folding
11019	YNL064C	YJR032W	YPL240C	p	p	1	protein folding
11020	YNL064C	YKL117W	YPL240C	p	p	1	protein folding
11021	YNL064C	YLR216C	YPL240C	p	p	1	protein folding
11022	YNL068C	YAL024C	YBL097W	td	p	1	mitotic cell cycle
11023	YNL068C	YAL024C	YBR160W	ku	ku	2	mitotic cell cycle; regulation of cell cycle
11024	YNL068C	YAL024C	YBR160W	ku	p	2	mitotic cell cycle; regulation of cell cycle
11025	YNL068C	YAL024C	YBR160W	p	ku	2	mitotic cell cycle; regulation of cell cycle
11026	YNL068C	YAL024C	YBR160W	p	p	2	mitotic cell cycle; regulation of cell cycle
11027	YNL068C	YAL024C	YMR001C	ku	ku	2	mitotic cell cycle; regulation of cell cycle
11028	YNL068C	YAL024C	YMR001C	p	ku	2	mitotic cell cycle; regulation of cell cycle
11029	YNL068C	YAL024C	YPR119W	td	p	2	mitotic cell cycle; regulation of cell cycle
11030	YNL068C	YBR135W	YBR160W	ku	ku	4	chromatin organization; mitotic cell cycle; regulation of cell cycle; transcription from RNA polymerase II promoter
11031	YNL068C	YBR135W	YBR160W	ku	p	4	chromatin organization; mitotic cell cycle; regulation of cell cycle; transcription from RNA polymerase II promoter
11032	YNL068C	YBR135W	YBR160W	p	ku	4	chromatin organization; mitotic cell cycle; regulation of cell cycle; transcription from RNA polymerase II promoter
11033	YNL068C	YBR135W	YBR160W	p	p	4	chromatin organization; mitotic cell cycle; regulation of cell cycle; transcription from RNA polymerase II promoter
11034	YNL068C	YBR135W	YPR119W	td	p	2	mitotic cell cycle; regulation of cell cycle
11035	YNL068C	YFL039C	YER125W	td	p	1	chromatin organization
11036	YNL068C	YGL116W	YBR160W	ku	ku	2	mitotic cell cycle; regulation of cell cycle
11037	YNL068C	YGL116W	YBR160W	ku	p	2	mitotic cell cycle; regulation of cell cycle
11038	YNL068C	YGL116W	YBR160W	p	ku	2	mitotic cell cycle; regulation of cell cycle
11039	YNL068C	YGL116W	YBR160W	p	p	2	mitotic cell cycle; regulation of cell cycle
11040	YNL068C	YGL116W	YDR113C	td	p	2	mitotic cell cycle; regulation of cell cycle
11041	YNL068C	YGL116W	YMR043W	p	tu	1	mitotic cell cycle
